"","x6","x5","x4","x3","x2","x1","y"
"47627",6.1546,7.1741,7.8331,8.35,8.822,9.2799,9.7334
"47628",6.1862,7.0982,7.6972,8.1695,8.6014,9.0206,9.4356
"47629",6.1478,7.1058,7.7432,8.2507,8.7162,9.1684,9.6163
"47630",6.1465,7.1736,7.8443,8.3737,8.8579,9.3279,9.7934
"47631",6.195,7.128,7.7544,8.2559,8.7161,9.1632,9.6061
"47632",6.1726,7.2151,7.892,8.4254,8.913,9.3861,9.8546
"47633",6.1934,7.1013,7.6998,8.1727,8.6054,9.0254,9.4413
"47634",6.1497,7.169,7.8185,8.3231,8.7828,9.2284,9.6697
"47635",6.1581,7.1179,7.7489,8.2482,8.7053,9.1492,9.5887
"47636",6.192,7.0959,7.7007,8.1829,8.6251,9.0545,9.4798
"47637",6.12,7.0709,7.7045,8.2085,8.6707,9.1196,9.5643
"47638",6.1248,7.2073,7.9,8.4402,8.9326,9.4103,9.8832
"47639",6.2093,7.2172,7.8672,8.3772,8.8426,9.2941,9.7411
"47640",6.1268,7.1631,7.8251,8.3396,8.8081,9.2625,9.7124
"47641",6.1947,7.1319,7.7603,8.2628,8.7241,9.1721,9.6159
"47642",6.1494,7.0901,7.722,8.2276,8.6919,9.1431,9.59
"47643",6.1212,7.1319,7.7929,8.3141,8.7908,9.2536,9.712
"47644",6.185,7.2312,7.8936,8.4074,8.875,9.3282,9.7769
"47645",6.2047,7.1007,7.6868,8.1471,8.5672,8.9748,9.3783
"47646",6.1898,7.2151,7.8724,8.3862,8.8548,9.3092,9.7591
"47647",6.1312,7.0493,7.6684,8.1635,8.6182,9.06,9.4976
"47648",6.1336,7.1842,7.8528,8.3718,8.8442,9.3023,9.7559
"47649",6.1704,7.1273,7.7501,8.2398,8.6873,9.1216,9.5516
"47650",6.1519,7.0613,7.6778,8.1726,8.6273,9.0692,9.507
"47651",6.1543,7.0623,7.6708,8.1562,8.6015,9.0341,9.4626
"47652",6.1344,7.1516,7.8187,8.3462,8.8289,9.2976,9.7618
"47653",6.2013,7.1688,7.7959,8.2883,8.7381,9.1743,9.6063
"47654",6.1283,7.1505,7.8092,8.3244,8.7946,9.2508,9.7026
"47655",6.1191,7.0471,7.6656,8.1567,8.6068,9.044,9.4771
"47656",6.1693,7.2144,7.8929,8.4273,8.9158,9.3898,9.8592
"47657",6.1867,7.1382,7.7536,8.2355,8.6752,9.1018,9.5242
"47658",6.1375,7.1882,7.8656,8.3963,8.8808,9.351,9.8166
"47659",6.2021,7.1932,7.8437,8.359,8.8308,9.2886,9.742
"47660",6.1436,7.2058,7.8863,8.4174,8.9017,9.3715,9.8367
"47661",6.1261,7.1997,7.885,8.4184,8.9046,9.376,9.8429
"47662",6.2044,7.0914,7.6772,8.1399,8.5629,8.9734,9.3798
"47663",6.169,7.1268,7.7493,8.2384,8.6852,9.1188,9.5481
"47664",6.1513,7.1976,7.8782,8.4147,8.9053,9.3815,9.853
"47665",6.1383,7.087,7.7267,8.2395,8.7107,9.1685,9.6221
"47666",6.2103,7.212,7.8573,8.3632,8.8248,9.2725,9.7158
"47667",6.1569,7.1962,7.8596,8.3765,8.8476,9.3045,9.7569
"47668",6.1351,7.1675,7.8409,8.3718,8.8571,9.3282,9.7948
"47669",6.1285,7.1368,7.7935,8.3106,8.7834,9.2423,9.6969
"47670",6.1382,7.1032,7.7442,8.254,8.7214,9.1754,9.6252
"47671",6.1264,7.1429,7.8025,8.3205,8.7938,9.2531,9.708
"47672",6.133,7.1994,7.8813,8.4123,8.8961,9.3653,9.8299
"47673",6.1333,7.1197,7.7649,8.2735,8.7386,9.1901,9.6373
"47674",6.1778,7.1225,7.748,8.2447,8.6998,9.1417,9.5794
"47675",6.1878,7.1355,7.7577,8.2495,8.6995,9.1363,9.5688
"47676",6.1842,7.0904,7.7014,8.1906,8.6399,9.0764,9.5087
"47677",6.1909,7.2019,7.8559,8.3698,8.8392,9.2946,9.7456
"47678",6.1191,7.1518,7.8132,8.3279,8.7968,9.2515,9.7017
"47679",6.1593,7.2127,7.8852,8.4092,8.8869,9.3502,9.8089
"47680",6.1734,7.1514,7.7891,8.2916,8.7509,9.1967,9.6381
"47681",6.1755,7.0899,7.6947,8.1738,8.6124,9.0382,9.46
"47682",6.1304,7.0558,7.6794,8.1782,8.6363,9.0814,9.5223
"47683",6.1971,7.0954,7.6954,8.173,8.6107,9.0357,9.4566
"47684",6.1689,7.0995,7.7132,8.1989,8.6435,9.075,9.5025
"47685",6.1296,7.1804,7.8484,8.3662,8.8375,9.2944,9.7467
"47686",6.1867,7.1134,7.733,8.2276,8.6814,9.1221,9.5587
"47687",6.1815,7.1607,7.7902,8.282,8.7305,9.1655,9.5962
"47688",6.1597,7.1539,7.802,8.3131,8.7804,9.2341,9.6834
"47689",6.1759,7.1489,7.779,8.2734,8.725,9.1631,9.597
"47690",6.1219,7.1344,7.8049,8.3376,8.8259,9.3001,9.7699
"47691",6.1258,7.169,7.8364,8.3558,8.8292,9.2884,9.743
"47692",6.1289,7.1871,7.8699,8.4048,8.8932,9.367,9.8362
"47693",6.1742,7.0685,7.6717,8.1541,8.5968,9.0269,9.4529
"47694",6.2027,7.1284,7.734,8.211,8.6469,9.0697,9.4885
"47695",6.167,7.1113,7.7439,8.2494,8.7135,9.1643,9.6108
"47696",6.1283,7.157,7.8292,8.3595,8.8446,9.3154,9.7817
"47697",6.207,7.2404,7.9014,8.4178,8.8886,9.3451,9.7971
"47698",6.209,7.1974,7.8387,8.3433,8.8043,9.2516,9.6944
"47699",6.2077,7.2148,7.8602,8.3645,8.8243,9.2701,9.7115
"47700",6.1243,7.0784,7.7173,8.2272,8.6951,9.1496,9.6
"47701",6.1236,7.1798,7.8549,8.38,8.8583,9.3221,9.7814
"47702",6.206,7.2251,7.8845,8.4028,8.8762,9.3355,9.7902
"47703",6.1305,7.112,7.7468,8.2432,8.6961,9.1356,9.5708
"47704",6.1324,7.0757,7.7133,8.2247,8.6946,9.1513,9.6037
"47705",6.1558,7.1699,7.8231,8.3346,8.8015,9.2545,9.703
"47706",6.1697,7.0758,7.686,8.1739,8.6219,9.0571,9.4882
"47707",6.1565,7.1304,7.7761,8.2898,8.7607,9.2181,9.6712
"47708",6.1558,7.1456,7.7944,8.3072,8.7764,9.232,9.6831
"47709",6.1454,7.1869,7.8672,8.4047,8.8965,9.374,9.8468
"47710",6.1891,7.2058,7.8707,8.3967,8.8779,9.345,9.8076
"47711",6.1846,7.1427,7.771,8.2677,8.7222,9.1634,9.6003
"47712",6.1657,7.1324,7.7631,8.2599,8.7139,9.1546,9.5909
"47713",6.2021,7.2569,7.919,8.43,8.8943,9.3442,9.7894
"47714",6.1695,7.1531,7.8026,8.3185,8.7913,9.2503,9.7049
"47715",6.2009,7.223,7.8874,8.4111,8.8899,9.3544,9.8144
"47716",6.1573,7.0664,7.6787,8.1683,8.6179,9.0546,9.4873
"47717",6.1315,7.1732,7.8586,8.4019,8.8996,9.3829,9.8615
"47718",6.1443,7.0686,7.6896,8.1859,8.6416,9.0844,9.523
"47719",6.1341,7.197,7.877,8.4069,8.8898,9.3581,9.8219
"47720",6.1437,7.1922,7.8716,8.4055,8.8934,9.3668,9.8356
"47721",6.2072,7.1228,7.7349,8.223,8.6707,9.1054,9.536
"47722",6.1714,7.2186,7.8862,8.4064,8.8806,9.3404,9.7956
"47723",6.1317,7.0623,7.6859,8.1835,8.6402,9.0838,9.5234
"47724",6.1345,7.046,7.6583,8.1469,8.5953,9.031,9.4626
"47725",6.1682,7.1584,7.8038,8.3124,8.7774,9.2287,9.6757
"47726",6.1913,7.2362,7.8933,8.4008,8.8618,9.3086,9.7508
"47727",6.1368,7.0811,7.7134,8.218,8.681,9.1308,9.5764
"47728",6.1481,7.2097,7.8882,8.4173,8.8996,9.3673,9.8304
"47729",6.1774,7.1967,7.8625,8.389,8.8706,9.3381,9.8011
"47730",6.1657,7.1068,7.7328,8.2311,8.6879,9.1316,9.5711
"47731",6.1541,7.1713,7.8346,8.3577,8.8361,9.3004,9.7603
"47732",6.2011,7.1719,7.8044,8.303,8.7587,9.2009,9.6388
"47733",6.1275,7.0737,7.696,8.1868,8.6357,9.0715,9.5031
"47734",6.1564,7.0605,7.6582,8.1305,8.5627,8.9823,9.3978
"47735",6.1216,7.0737,7.698,8.1895,8.639,9.0753,9.5074
"47736",6.2014,7.1482,7.7749,8.273,8.7293,9.1722,9.6109
"47737",6.1981,7.1736,7.8125,8.3176,8.7796,9.228,9.6721
"47738",6.129,7.1241,7.7731,8.2841,8.7515,9.2051,9.6543
"47739",6.2016,7.2486,7.922,8.4501,8.9319,9.3993,9.8621
"47740",6.1733,7.1416,7.7853,8.2982,8.7687,9.2256,9.6781
"47741",6.1519,7.1469,7.7968,8.3095,8.7785,9.2337,9.6846
"47742",6.1771,7.1317,7.7654,8.2696,8.7319,9.1808,9.6254
"47743",6.149,7.1122,7.7381,8.2295,8.6784,9.114,9.5454
"47744",6.1363,7.0592,7.6765,8.1682,8.6192,9.0573,9.4913
"47745",6.1829,7.0897,7.6874,8.1596,8.5915,9.0108,9.426
"47746",6.1863,7.1133,7.7325,8.2264,8.6796,9.1196,9.5555
"47747",6.1463,7.1156,7.7486,8.2472,8.7032,9.1459,9.5843
"47748",6.1728,7.1108,7.7273,8.2145,8.6605,9.0934,9.5221
"47749",6.1278,7.1401,7.8006,8.3209,8.7966,9.2585,9.7159
"47750",6.1884,7.1999,7.8533,8.3662,8.8346,9.289,9.7389
"47751",6.1432,7.0875,7.7152,8.2146,8.6726,9.1173,9.5579
"47752",6.1962,7.216,7.8672,8.3751,8.8379,9.2867,9.731
"47753",6.1656,7.0567,7.6623,8.1488,8.5959,9.0304,9.4609
"47754",6.2037,7.1946,7.8376,8.3438,8.8062,9.2549,9.6992
"47755",6.1635,7.1643,7.8091,8.3138,8.7744,9.2213,9.6638
"47756",6.1334,7.095,7.7366,8.2478,8.7168,9.1723,9.6236
"47757",6.2079,7.1339,7.7376,8.2121,8.6454,9.0658,9.482
"47758",6.1222,7.1853,7.8827,8.4343,8.9393,9.4296,9.9151
"47759",6.1806,7.0886,7.6898,8.166,8.602,9.0252,9.4443
"47760",6.2074,7.2442,7.897,8.4015,8.86,9.3041,9.7438
"47761",6.1313,7.0542,7.6761,8.1733,8.6297,9.0732,9.5126
"47762",6.1556,7.2127,7.8994,8.4404,8.9349,9.4149,9.8902
"47763",6.143,7.1558,7.8186,8.3421,8.8211,9.286,9.7464
"47764",6.1923,7.224,7.8832,8.3976,8.8665,9.3212,9.7713
"47765",6.2045,7.1761,7.8104,8.311,8.7686,9.2127,9.6525
"47766",6.1933,7.1794,7.8133,8.309,8.7611,9.1996,9.6337
"47767",6.1532,7.1489,7.7907,8.293,8.7515,9.1963,9.6367
"47768",6.1733,7.1125,7.7334,8.2258,8.6769,9.1149,9.5486
"47769",6.176,7.08,7.6789,8.1533,8.5876,9.0092,9.4267
"47770",6.1604,7.1774,7.8357,8.353,8.8256,9.2842,9.7383
"47771",6.1196,7.0927,7.7409,8.2571,8.7306,9.1906,9.6462
"47772",6.1536,7.1214,7.7498,8.2431,8.6937,9.1309,9.5639
"47773",6.1458,7.113,7.7399,8.2311,8.6796,9.1148,9.5457
"47774",6.132,7.0535,7.6687,8.1582,8.6072,9.0432,9.4752
"47775",6.167,7.1736,7.8223,8.3305,8.7944,9.2445,9.6902
"47776",6.1685,7.1022,7.7233,8.2175,8.6707,9.1108,9.5468
"47777",6.1392,7.21,7.9,8.4407,8.9343,9.4132,9.8874
"47778",6.1299,7.0465,7.6635,8.1567,8.6096,9.0496,9.4855
"47779",6.1402,7.1845,7.8543,8.3773,8.8543,9.3171,9.7754
"47780",6.1879,7.0956,7.6933,8.1654,8.5972,9.0163,9.4314
"47781",6.1285,7.1025,7.7418,8.2465,8.7084,9.1569,9.6011
"47782",6.2064,7.2395,7.9032,8.4229,8.897,9.3568,9.8119
"47783",6.1858,7.1395,7.7563,8.2395,8.6804,9.108,9.5315
"47784",6.1953,7.1157,7.7318,8.2237,8.6748,9.113,9.5469
"47785",6.1248,7.1354,7.7912,8.306,8.7763,9.2327,9.6848
"47786",6.2044,7.1107,7.7036,8.1699,8.5958,9.009,9.4182
"47787",6.1873,7.2366,7.8984,8.4104,8.876,9.3272,9.7739
"47788",6.1755,7.0803,7.6879,8.1731,8.6184,9.051,9.4795
"47789",6.1607,7.1328,7.7728,8.2798,8.744,9.1948,9.6413
"47790",6.1521,7.1222,7.7659,8.278,8.7477,9.2038,9.6556
"47791",6.1328,7.0605,7.6912,8.1983,8.6646,9.1179,9.567
"47792",6.1235,7.2076,7.8971,8.4324,8.9197,9.3923,9.8602
"47793",6.142,7.0647,7.6749,8.1575,8.5992,9.028,9.4528
"47794",6.2021,7.1949,7.8326,8.3312,8.7858,9.2267,9.6632
"47795",6.1364,7.053,7.6789,8.1831,8.647,9.098,9.5448
"47796",6.1539,7.15,7.8065,8.3273,8.8043,9.2675,9.7263
"47797",6.1358,7.1697,7.847,8.3824,8.8724,9.348,9.8191
"47798",6.1485,7.1151,7.7421,8.2338,8.6828,9.1185,9.55
"47799",6.1326,7.1624,7.8257,8.3442,8.8172,9.276,9.7303
"47800",6.1779,7.1532,7.7908,8.2941,8.7546,9.2014,9.644
"47801",6.1567,7.2224,7.9056,8.4397,8.9269,9.3996,9.8676
"47802",6.1661,7.177,7.8291,8.3402,8.8068,9.2595,9.7079
"47803",6.1173,7.1218,7.7737,8.2845,8.751,9.2036,9.6518
"47804",6.1715,7.0803,7.6757,8.1439,8.5716,8.9866,9.3976
"47805",6.185,7.0761,7.6784,8.1609,8.6039,9.0344,9.4607
"47806",6.1962,7.1349,7.7571,8.2515,8.7043,9.144,9.5794
"47807",6.1947,7.0948,7.7021,8.1883,8.6347,9.0684,9.4979
"47808",6.1378,7.1939,7.877,8.4134,8.9034,9.3789,9.8497
"47809",6.1482,7.1178,7.7583,8.2663,8.7317,9.1836,9.6312
"47810",6.119,7.1364,7.7905,8.3002,8.7648,9.2155,9.6617
"47811",6.1398,7.1422,7.7884,8.2936,8.7545,9.2017,9.6445
"47812",6.1594,7.0987,7.7208,8.2145,8.6668,9.106,9.541
"47813",6.1582,7.1221,7.7577,8.2614,8.7227,9.1707,9.6144
"47814",6.1174,7.171,7.8542,8.3905,8.8803,9.3557,9.8265
"47815",6.2023,7.2518,7.9214,8.4439,8.9201,9.3818,9.8389
"47816",6.2118,7.1305,7.7317,8.2052,8.6378,9.0576,9.4732
"47817",6.1231,7.1296,7.7929,8.3185,8.7998,9.2673,9.7304
"47818",6.135,7.0566,7.6703,8.1579,8.6048,9.0389,9.4689
"47819",6.1214,7.173,7.8494,8.3776,8.8593,9.3266,9.7893
"47820",6.1461,7.1079,7.7354,8.229,8.6802,9.1182,9.5519
"47821",6.1235,7.1533,7.8234,8.3507,8.8327,9.3005,9.7639
"47822",6.1648,7.1867,7.8476,8.3665,8.8404,9.3002,9.7555
"47823",6.1681,7.0852,7.6969,8.1838,8.6303,9.0639,9.4934
"47824",6.1485,7.135,7.7842,8.2985,8.7696,9.227,9.6801
"47825",6.1812,7.1661,7.8016,8.2994,8.7538,9.1946,9.631
"47826",6.1463,7.0769,7.6961,8.1885,8.64,9.0785,9.5128
"47827",6.1471,7.2153,7.8946,8.4225,8.9035,9.3698,9.8315
"47828",6.1756,7.2305,7.8986,8.4171,8.889,9.3465,9.7994
"47829",6.1998,7.1166,7.7142,8.1833,8.6116,9.027,9.4383
"47830",6.189,7.1192,7.7337,8.2208,8.6668,9.0998,9.5287
"47831",6.1263,7.1557,7.8338,8.3715,8.8641,9.3425,9.8163
"47832",6.1863,7.0845,7.6831,8.1591,8.5953,9.0189,9.4385
"47833",6.1296,7.0686,7.6982,8.2008,8.662,9.1102,9.5542
"47834",6.1413,7.0743,7.6872,8.1704,8.6123,9.0412,9.466
"47835",6.1253,7.1627,7.8441,8.3833,8.8769,9.3561,9.8308
"47836",6.1368,7.1071,7.7453,8.2498,8.7117,9.1601,9.6043
"47837",6.1229,7.1484,7.8088,8.3247,8.7954,9.2519,9.704
"47838",6.1498,7.0905,7.7029,8.1833,8.622,9.0476,9.4691
"47839",6.1338,7.1602,7.8319,8.3624,8.8477,9.3188,9.7853
"47840",6.1236,7.0419,7.6618,8.1578,8.6133,9.0559,9.4944
"47841",6.1872,7.2169,7.8819,8.4041,8.8809,9.3434,9.8013
"47842",6.1626,7.1347,7.7763,8.2855,8.752,9.205,9.6537
"47843",6.1204,7.118,7.7612,8.263,8.7205,9.1642,9.6037
"47844",6.1453,7.1736,7.851,8.3885,8.8809,9.3591,9.8327
"47845",6.1259,7.1863,7.8787,8.4251,8.9248,9.4099,9.8903
"47846",6.1213,7.1133,7.7679,8.2868,8.7621,9.2238,9.681
"47847",6.1725,7.1194,7.7492,8.2506,8.7103,9.1567,9.5989
"47848",6.1754,7.2143,7.8896,8.422,8.9089,9.3813,9.8491
"47849",6.167,7.2028,7.866,8.3835,8.8554,9.3131,9.7662
"47850",6.1217,7.0856,7.7162,8.2122,8.6655,9.1055,9.5413
"47851",6.1887,7.0919,7.6872,8.1575,8.5877,9.0051,9.4186
"47852",6.1207,7.1359,7.8093,8.3448,8.8357,9.3126,9.785
"47853",6.2033,7.1996,7.8393,8.3394,8.7954,9.2377,9.6755
"47854",6.1545,7.197,7.8586,8.3719,8.8391,9.2921,9.7406
"47855",6.1449,7.102,7.7309,8.2277,8.6825,9.1239,9.5612
"47856",6.1583,7.1612,7.812,8.3235,8.7909,9.2443,9.6934
"47857",6.1649,7.15,7.8021,8.3206,8.7959,9.2575,9.7147
"47858",6.124,7.1019,7.7495,8.2636,8.7347,9.1922,9.6455
"47859",6.1522,7.0662,7.6804,8.171,8.6214,9.0589,9.4924
"47860",6.1282,7.1424,7.8125,8.3445,8.832,9.3055,9.7746
"47861",6.2022,7.1183,7.7181,8.1904,8.6219,9.0405,9.455
"47862",6.1884,7.1795,7.8275,8.3398,8.8084,9.2633,9.7138
"47863",6.1906,7.1202,7.7391,8.2321,8.6841,9.123,9.5578
"47864",6.1311,7.1236,7.7783,8.2974,8.7729,9.2347,9.6921
"47865",6.1858,7.1962,7.8513,8.3669,8.8381,9.2952,9.748
"47866",6.1804,7.1931,7.8445,8.3543,8.8195,9.2707,9.7175
"47867",6.1914,7.2289,7.9007,8.4293,8.9122,9.3807,9.8446
"47868",6.1509,7.103,7.7387,8.2458,8.7111,9.1631,9.6109
"47869",6.118,7.0753,7.7096,8.2122,8.6725,9.1195,9.5622
"47870",6.1388,7.1709,7.8457,8.3785,8.8661,9.3395,9.8083
"47871",6.1194,7.1166,7.769,8.2834,8.754,9.2107,9.6632
"47872",6.1725,7.1745,7.8273,8.3421,8.8128,9.2696,9.722
"47873",6.1982,7.2304,7.8953,8.417,8.8932,9.3551,9.8124
"47874",6.1319,7.1315,7.7841,8.2982,8.7683,9.2246,9.6765
"47875",6.1193,7.087,7.7301,8.2411,8.7095,9.1645,9.6152
"47876",6.1517,7.1307,7.7715,8.2773,8.74,9.1891,9.634
"47877",6.1335,7.1468,7.8076,8.3285,8.805,9.2676,9.7257
"47878",6.1879,7.1591,7.7883,8.2824,8.7336,9.1714,9.605
"47879",6.208,7.2428,7.8978,8.4059,8.8682,9.3162,9.7597
"47880",6.1508,7.1148,7.7583,8.272,8.7433,9.2013,9.6549
"47881",6.1225,7.1786,7.8561,8.3848,8.867,9.3347,9.7979
"47882",6.1577,7.0766,7.6821,8.1605,8.5983,9.0233,9.4442
"47883",6.2025,7.2165,7.8612,8.3623,8.8185,9.2608,9.6986
"47884",6.125,7.1636,7.8421,8.3771,8.8665,9.3416,9.812
"47885",6.1258,7.1021,7.7423,8.2475,8.7097,9.1584,9.6029
"47886",6.1647,7.135,7.7728,8.2777,8.74,9.1887,9.6332
"47887",6.1509,7.0803,7.6923,8.1756,8.6178,9.0471,9.4722
"47888",6.1313,7.1428,7.7991,8.3146,8.7857,9.2428,9.6956
"47889",6.1375,7.1322,7.7818,8.2936,8.7615,9.2157,9.6655
"47890",6.1283,7.1862,7.8604,8.3838,8.8603,9.3223,9.7798
"47891",6.1293,7.1134,7.754,8.2573,8.7174,9.1639,9.6061
"47892",6.1909,7.2219,7.879,8.3911,8.8576,9.31,9.7578
"47893",6.1241,7.1851,7.8702,8.407,8.8971,9.3726,9.8436
"47894",6.1418,7.0956,7.7182,8.208,8.6557,9.0903,9.5206
"47895",6.1621,7.1819,7.8438,8.3649,8.8412,9.3034,9.7612
"47896",6.1226,7.0901,7.7333,8.2446,8.7134,9.1687,9.6198
"47897",6.1852,7.1125,7.7299,8.2212,8.6715,9.1088,9.5418
"47898",6.1294,7.0994,7.7466,8.2623,8.7355,9.1952,9.6506
"47899",6.1915,7.2069,7.8515,8.3519,8.8073,9.2488,9.6859
"47900",6.1533,7.1044,7.7219,8.2058,8.6476,9.0761,9.5005
"47901",6.1606,7.1703,7.8313,8.354,8.8325,9.297,9.757
"47902",6.1409,7.0433,7.6525,8.1396,8.5868,9.0213,9.4518
"47903",6.144,7.0811,7.7016,8.1936,8.6442,9.0819,9.5153
"47904",6.1205,7.1457,7.809,8.3288,8.8034,9.264,9.7201
"47905",6.1958,7.2441,7.9099,8.4276,8.899,9.356,9.8084
"47906",6.1403,7.044,7.6577,8.1502,8.6028,9.0426,9.4784
"47907",6.1466,7.1492,7.8092,8.3324,8.8116,9.277,9.7379
"47908",6.1266,7.1196,7.7648,8.2711,8.7336,9.1824,9.6269
"47909",6.1759,7.2179,7.8949,8.4286,8.9166,9.3901,9.859
"47910",6.1209,7.0783,7.7159,8.2232,8.6885,9.1405,9.5882
"47911",6.1535,7.0731,7.6909,8.1847,8.6381,9.0786,9.515
"47912",6.201,7.2032,7.8529,8.3642,8.8313,9.2845,9.7332
"47913",6.1906,7.2404,7.9113,8.4351,8.9126,9.3756,9.834
"47914",6.1357,7.0569,7.6724,8.1623,8.6115,9.0479,9.4801
"47915",6.2073,7.0876,7.6782,8.149,8.5805,8.9995,9.4145
"47916",6.1728,7.1116,7.7344,8.2292,8.6825,9.1227,9.5587
"47917",6.2114,7.1177,7.7272,8.2148,8.6621,9.0966,9.5269
"47918",6.13,7.1568,7.8311,8.3646,8.853,9.3273,9.797
"47919",6.1605,7.0819,7.6971,8.1873,8.6368,9.0735,9.5061
"47920",6.1792,7.0827,7.6868,8.168,8.6093,9.0379,9.4625
"47921",6.1401,7.057,7.6719,8.1623,8.6121,9.0491,9.482
"47922",6.119,7.1235,7.7722,8.2793,8.742,9.1908,9.6354
"47923",6.1635,7.1728,7.8234,8.3328,8.7978,9.2488,9.6955
"47924",6.1908,7.1129,7.7347,8.2333,8.6912,9.1361,9.5767
"47925",6.1435,7.1307,7.7816,8.2975,8.7699,9.2286,9.6829
"47926",6.1876,7.2041,7.8526,8.3577,8.818,9.2643,9.7062
"47927",6.1569,7.1069,7.7334,8.2299,8.6846,9.1261,9.5633
"47928",6.1626,7.1825,7.834,8.3416,8.8042,9.2528,9.6969
"47929",6.2027,7.1421,7.7635,8.2566,8.7083,9.1467,9.5809
"47930",6.1465,7.141,7.792,8.3061,8.7765,9.2332,9.6855
"47931",6.1703,7.192,7.8468,8.3581,8.8244,9.2767,9.7245
"47932",6.1347,7.0861,7.7207,8.2263,8.6901,9.1406,9.587
"47933",6.1888,7.1402,7.7694,8.269,8.7267,9.171,9.611
"47934",6.1216,7.1835,7.8774,8.4249,8.9258,9.412,9.8936
"47935",6.1906,7.1676,7.8044,8.3063,8.765,9.2101,9.6509
"47936",6.1496,7.138,7.7778,8.2796,8.7379,9.1826,9.6229
"47937",6.1862,7.0864,7.6897,8.1712,8.6128,9.0418,9.4667
"47938",6.1345,7.0934,7.7223,8.2184,8.6723,9.113,9.5494
"47939",6.1712,7.1216,7.7434,8.2337,8.6821,9.1174,9.5484
"47940",6.1597,7.2163,7.9034,8.4451,8.9405,9.4213,9.8974
"47941",6.2052,7.2258,7.8786,8.3881,8.8526,9.3029,9.7487
"47942",6.1771,7.2168,7.8853,8.409,8.887,9.3507,9.8098
"47943",6.1768,7.2128,7.886,8.4167,8.902,9.3728,9.8391
"47944",6.1925,7.1433,7.7567,8.2361,8.6733,9.0973,9.5171
"47945",6.124,7.1511,7.8159,8.3372,8.8133,9.2752,9.7328
"47946",6.1369,7.1038,7.7366,8.2352,8.6911,9.1336,9.5718
"47947",6.141,7.0547,7.665,8.1507,8.5962,9.0289,9.4575
"47948",6.1188,7.1726,7.8479,8.374,8.8535,9.3185,9.779
"47949",6.1686,7.1329,7.7565,8.2447,8.6904,9.1228,9.5509
"47950",6.1726,7.077,7.6876,8.1767,8.626,9.0625,9.4949
"47951",6.1222,7.1203,7.7781,8.2988,8.7756,9.2386,9.6972
"47952",6.1866,7.1869,7.8292,8.3314,8.7895,9.2338,9.6737
"47953",6.1582,7.1529,7.7982,8.3054,8.7688,9.2185,9.6638
"47954",6.1898,7.2245,7.8808,8.3904,8.8543,9.304,9.7491
"47955",6.1616,7.1885,7.8467,8.3605,8.8289,9.2832,9.733
"47956",6.1229,7.0631,7.6863,8.1802,8.6324,9.0717,9.5067
"47957",6.1518,7.1744,7.8469,8.3802,8.8686,9.3429,9.8126
"47958",6.1281,7.1259,7.7691,8.2715,8.7298,9.1743,9.6146
"47959",6.1699,7.1409,7.7785,8.2829,8.7446,9.1929,9.6369
"47960",6.1407,7.0498,7.6616,8.1503,8.5989,9.0348,9.4666
"47961",6.1303,7.1297,7.7857,8.3041,8.7784,9.2389,9.695
"47962",6.175,7.1039,7.7221,8.2139,8.6648,9.1026,9.5362
"47963",6.1457,7.1401,7.7891,8.3008,8.7688,9.223,9.6729
"47964",6.1691,7.124,7.7511,8.2469,8.7007,9.1412,9.5774
"47965",6.1871,7.2187,7.8746,8.3846,8.849,9.2992,9.7449
"47966",6.2035,7.1462,7.7666,8.2574,8.7065,9.1424,9.5741
"47967",6.1222,7.1767,7.8733,8.4265,8.9335,9.4258,9.9134
"47968",6.158,7.1375,7.7846,8.2983,8.7691,9.2261,9.6789
"47969",6.1395,7.0967,7.7282,8.2281,8.6859,9.1304,9.5707
"47970",6.188,7.1146,7.7187,8.1933,8.6266,9.047,9.4633
"47971",6.1458,7.0712,7.6875,8.1774,8.6264,9.0624,9.4944
"47972",6.1335,7.1601,7.8283,8.3541,8.8347,9.3011,9.7631
"47973",6.1532,7.1298,7.7682,8.2716,8.7319,9.1788,9.6213
"47974",6.1888,7.2264,7.8819,8.3898,8.8517,9.2994,9.7427
"47975",6.1723,7.0924,7.708,8.199,8.6493,9.0867,9.5199
"47976",6.1369,7.1186,7.7704,8.2889,8.7642,9.2258,9.6831
"47977",6.1227,7.1096,7.7681,8.2933,8.7753,9.2435,9.7074
"47978",6.1373,7.1548,7.813,8.3295,8.8012,9.2589,9.7122
"47979",6.1599,7.0951,7.7133,8.2034,8.6522,9.0881,9.5198
"47980",6.1178,7.1473,7.808,8.3226,8.7916,9.2465,9.6969
"47981",6.212,7.2642,7.9375,8.4642,8.9443,9.4099,9.8708
"47982",6.134,7.1769,7.8548,8.3882,8.8758,9.3491,9.8178
"47983",6.1491,7.0651,7.6803,8.1714,8.6222,9.06,9.4938
"47984",6.1346,7.0635,7.6889,8.1893,8.6488,9.0953,9.5377
"47985",6.147,7.1501,7.8015,8.3137,8.7818,9.2362,9.6861
"47986",6.172,7.074,7.6834,8.1717,8.6203,9.0561,9.4878
"47987",6.1836,7.0925,7.6913,8.1644,8.5972,9.0172,9.4332
"47988",6.1775,7.1776,7.8202,8.3226,8.781,9.2256,9.6658
"47989",6.1398,7.0539,7.6664,8.1544,8.602,9.0368,9.4675
"47990",6.1259,7.0503,7.6685,8.1605,8.6118,9.0502,9.4845
"47991",6.1613,7.0838,7.6968,8.1836,8.6296,9.0628,9.4918
